Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd,log_return,ret,log_close
2017-08-05,2897.63,3290.01,2874.83,3252.91,1945700000,47778200000,3218.11501667,16490912.5,53069653154.8,344352179.137,127295.423847,0.88123159322,0,1354.63841808,10.375,7568850.42141,860221984436,7255240.30508,113.56678695,0.760915486296,31.219582255,463849,239771,244378706,232773,171803,1958602.78141,305693.185228,983755829.875,0.11625748996267848,0.12328506952957397,8.087305259321482
2017-08-06,3257.61,3293.29,3155.6,3213.94,1105030000,53720900000,3252.56253333,16492662.5,53643416122.4,122798187.412,127405.524608,0.786434007143,0,1425.90714286,12.425,5986661.35027,860221984436,5802571.55947,87.90639938,0.572484179917,29.9453755975,408435,199627,244578333,193455,146171,1759850.47466,321040.556902,1044204487.06,-0.012052381524352285,-0.011980042485034703,8.07525287779713
2017-08-07,3212.78,3397.68,3180.89,3378.94,1482280000,52987300000,3407.22683333,16494575,56200758544.4,198345493.03,127549.910375,0.943697823529,0,1627.46405229,7.7,6542565.61851,860221984436,6700311.56775,121.82649183,0.50025658116,27.8367716353,512717,249002,244827335,241118,172075,2359919.57315,406656.617513,1385571339.14,0.0500644520267457,0.051338855112415205,8.125317329823876
2017-08-08,3370.22,3484.85,3345.83,3419.94,1752760000,55590300000,3457.37433333,16496625,57035007861.6,241759565.089,127710.506999,0.979247707317,0,1680.32926829,12.05,7012946.15317,860221984436,7395323.699,159.06311046,0.613159685642,27.7150895905,587787,275574,245102909,265704,190148,2700000.25991,360275.334825,1245606695.56,0.012060956219229979,0.012133982846691316,8.137378286043106
2017-08-09,3420.4,3422.76,3247.67,3342.47,1468960000,56424900000,3357.32631667,16498350,55390344636.6,199170113.976,127842.181896,0.95416592029,0,1890.97826087,11.7,6333394.73737,888074709978,6117048.54897,157.95191308,0.78324010188,24.2251882922,532314,260955,245363864,253174,188985,2423175.59804,240405.452755,807119553.203,-0.022912952425162558,-0.022652444194927512,8.114465333617943
2017-08-10,3341.84,3453.45,3319.47,3381.28,1515110000,55134700000,3424.4042,16500025,56502754910.1,153824056.619,127973.673636,0.981281641791,0,1925.1119403,13.1666666667,6149818.07831,923233068448,6163927.56,193.18600285,0.664233751276,24.7995813174,550474,257965,245621829,249804,179015,2835042.93783,281254.302308,963128414.093,0.011544281395899247,0.011611173772690275,8.126009615013842
2017-08-11,3373.82,3679.72,3372.12,3650.62,2021190000,55668000000,3632.50666667,16501825,59942989324.7,195208159.043,128112.946246,0.967170902778,0,1972.22916667,11.9333333333,6608759.72595,923233068448,7130610.58667,234.94470226,0.745499913464,26.0279020048,580987,284001,245905830,273509,182752,3229999.64436,272963.774443,991542730.423,0.0766426801513056,0.07965622486159085,8.202652295165148
2017-08-12,3650.63,3949.92,3613.7,3884.71,2219590000,60242100000,3852.80291429,16503512.5,63584781056,332122906.138,128245.234775,0.97991502963,0,1929.78518519,19.4583333333,6195712.24308,923233068448,7067966.94626,210.75240215,0.84003509941,28.0729476206,530699,260521,246166351,252439,180360,2414521.1175,225972.986544,870629381.105,0.06215131877579694,0.0641233543891171,8.264803613940945
2017-08-13,3880.04,4208.39,3857.8,4073.26,3159090000,64034100000,4125.54802,16505362.5,68093665581.3,381628414.155,128390.766158,0.983320155405,0,1779.12162162,8.45,6792336.385,923233068448,8147957.3395,189.71104645,0.908302836607,31.958246436,516470,263310,246429661,254611,183205,2243479.26249,224562.884122,926444961.957,0.047395326681147765,0.048536441587659684,8.312198940622093
2017-08-14,4066.1,4325.13,3989.16,4325.13,2463090000,67112300000,4282.992,16506987.5,70699295406.6,168021272.437,128514.950317,0.955262761538,0,1964.32307692,17.375,5966241.41926,923233068448,7782196.464,249.18827382,0.918844303363,31.4343300227,542909,255362,246685023,247068,172251,2822187.04217,203972.34514699999,873611922.486,0.05999853609562855,0.061834992119335075,8.372197476717721
2017-08-15,4326.99,4455.97,3906.18,4181.93,3258050000,71425500000,4217.02832857,16508887.5,69618446260.7,592573698.11,128663.160942,0.975069901316,0,2046.06578947,15.05,6975913.04406,923233068448,9146734.44467,350.45038263,0.786859232108,30.5149581533,650899,311002,246996025,300436,218682,2679106.22241,286004.191195,1206087776.36,-0.03366933527190952,-0.033108831410848194,8.338528141445812
2017-08-16,4200.34,4381.23,3994.42,4376.63,2272040000,69342700000,4360.87687143,16510512.5,72000312096.7,341988374.479,128788.835544,0.966727707692,0,2114.35384615,14.25,5966241.41926,923233068448,8320553.07069,347.52500864,0.875495073864,31.2950262619,543436,274866,247270891,266961,198126,2954985.44513,225303.952875,982522797.133,0.04550615938697433,0.04655745074642659,8.384034300832786
2017-08-17,4384.44,4484.7,4243.71,4331.69,2553360000,72389100000,4328.72571667,16512750,71479165577.9,351792037.668,128964.019551,0.978681603352,0,1940.32960894,8.65,8215055.49267,923233068448,10849951.0088,365.31634907,0.85463141784,32.4395672738,631515,347319,247618210,337055,238791,2790880.55219,304554.255172,1318331836.48,-0.010321255752625547,-0.010268174371605765,8.37371304508016
2017-08-18,4324.34,4370.13,4015.4,4160.62,2941710000,71406500000,4130.44006667,16514612.5,68212617155.5,373082615.758,129107.057668,0.959987362416,0,2095.63758389,14.425,6838230.54977,923233068448,8775119.92163,337.96192313,0.799203670693,29.1076896476,580732,312250,247930460,301461,191134,2669279.00876,275331.808877,1137241535.01,-0.04029366446844129,-0.039492669142990766,8.33341938061172
2017-08-19,4137.75,4243.26,3970.55,4193.7,2975820000,68333100000,4222.66221429,16516500,69743600462.2,322665040.397,129252.992397,0.96645515894,0,1767.09933775,9.91666666667,6930018.87929,923233068448,8768358.08796,265.91179874,0.68695354984300006,34.0781114497,535350,266832,248197292,258336,187994,2352589.93867,313472.69393,1323689299.87,0.007919297533472758,0.007950738111146327,8.341338678145192
2017-08-20,4189.31,4196.29,4069.88,4087.66,2109770000,69192700000,4157.95803333,16518125,68681670539.4,177654410.099,129377.980767,0.961449,0,1621.93846154,11.9333333333,5966241.41926,923233068448,7392849.38327,208.98199629,1.00999165618,36.1657474174,444725,210852,248408144,203607,152932,1783558.84046,181583.875972,755018135.823,-0.025610719974892504,-0.025285547368671835,8.3157279581703
2017-08-21,4090.48,4109.14,3988.6,4001.74,2800890000,67567100000,4043.722,16519562.5,66800518311.6,123200186.512,129490.276772,0.976487,0,2058.88695652,13.8166666667,5277828.94781,923233068448,6787387.377,297.96496476,0.856388590567,29.6392219444,501755,236772,248644916,227242,166247,2497994.70443,202649.239361,819457187.488,-0.02124341265334273,-0.021019360710038737,8.294484545516957
2017-08-22,3998.35,4128.76,3674.58,4100.52,3764240000,66051000000,4082.18098333,16520675,67440385316.8,504190986.228,129579.114368,0.998175235955,0,2205.42696629,28.95,4084580.66396,923233068448,5749751.91503,334.18474511,0.669969225431,30.0873175739,419158,196283,248841199,189037,144844,1843217.52773,215933.014562,881477645.718,0.02438452840158334,0.02468426234587895,8.31886907391854
2017-08-23,4089.01,4255.78,4078.41,4151.52,2369820000,67553000000,4174.95,16522662.5,68981289804.4,257486335.949,129735.969564,0.986510666667,0,1985.74842767,12.55,7297172.1974,923233068448,10230714.975,541.97068152,0.996804851474,33.447185358,628516,315734,249156933,305147,227705,2363819.52862,253757.862211,1059426386.84,0.01236073730777143,0.012437446957946907,8.331229811226311
2017-08-24,4137.6,4376.39,4130.26,4334.68,2037750000,68363900000,4340.31671667,16523925,71719067902.4,218844386.91,129830.786973,0.938786227723,0,2017.87128713,12.65,4459277.50765,891643263405,6929315.63816,385.99923422,0.946375202882,35.1071307559,423332,203805,249360738,196200,149191,1648686.54018,174190.873683,756043560.938,0.043173257501265994,0.04411878059120444,8.374403068727577
2017-08-25,4332.82,4455.7,4307.35,4371.6,1727970000,71595100000,4363.05445,16525187.5,72100292859,246665524.629,129924.591631,0.928758990099,0,2061.07920792,17.1166666667,4459277.50765,888171856257,7153227.77077,425.81587924,0.962684412089,35.3857399993,471224,208169,249568907,199952,155103,1419457.76485,175375.840518,765174341.396,0.00848128507494117,0.008517353068739464,8.382884353802519
2017-08-26,4372.06,4379.28,4269.52,4352.4,1511610000,72249100000,4360.51331667,16526500,72064023327.9,139377309.636,130029.404537,0.998218152381,0,2157,20.5166666667,4635882.55746,888171856257,7319121.60202,425.31312205,1.08738918359,33.4580977132,472784,226485,249795392,219933,174536,1402892.59232,159815.192966,696876277.133,-0.004401657725662034,-0.004391984628054346,8.378482696076857
2017-08-27,4345.1,4416.59,4317.29,4382.88,1537460000,71809200000,4354.30833333,16528437.5,71969913143.2,112660557.887,130182.978849,0.990802012903,0,1689.61935484,11.0833333333,6843445.68006,888171856257,9642615.80417,358.8427277,1.27952647783,38.1799461433,509082,261891,250057283,239910,192479,1285150.42558,179468.167911,781459739.104,0.006978625459282739,0.007003032809484555,8.38546132153614
2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330000,72467900000,4391.67351667,16530050,72594582814.2,209634566.496,130309.566579,0.981300232558,0,1734.65891473,11,5695512.85631,888171856257,8451775.68283,378.17846684,0.944967599852,39.0685562607,504370,223771,250281054,215537,152466,1720458.17982,210661.028712,925154460.786,-5.019656519600346e-5,-5.019530536953809e-5,8.385411124970943
2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000,72553800000,4607.98545,16531912.5,76178812260.7,317010671.855,130458.294969,0.998177114094,0,1886.68456376,15.95,6578538.10535,888171856257,10384095.2116,461.76014165,0.935527482194,38.0987098377,593017,281116,250562170,265191,192323,1958313.3009,248443.812276,1144825472.11,0.0438291554425021,0.04480384058996201,8.429240280413445
2017-08-30,4570.36,4626.52,4471.41,4565.3,1937850000,75556600000,4594.98785,16534012.5,75973586549.2,202687613.64,130623.501484,0.98337211309499994,0,1615.86904762,11.35,7417412.09193,888171856257,11046350.7914,388.49753062,1.13115939546,42.1217239653,565808,271466,250833636,258886,181406,1638679.81694,219995.302219,1010875740.75,-0.0030007721285567612,-0.0029962743119720248,8.426239508284889
2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930000,75322300000,4748.255,16536050,78517382092.8,220351499.902,130783.509054,0.981641533742,0,1722.23312883,14.15,7196655.77967,888171856257,11260486.7325,413.21489691,0.976070827919,41.4521710393,589297,280724,251114360,267739,187994,1789355.67613,251079.617053,1192190047.07,0.029799296014052956,0.03024773837425787,8.456038804298942
2017-09-01,4701.76,4892.01,4678.53,4892.01,2599080000,77748400000,4911.74001667,16538225,81231461537.1,338585244.353,130952.616102,0.971879586207,0,1630.28735632,11.625,7682319.66665,888171856257,12131997.8412,382.74200641,1.0230324716,44.2872484408,591520,283670,251398030,270293,193054,1802440.92606,250015.720655,1228012219.94,0.039319736659752635,0.04010298954583891,8.495358540958694
2017-09-02,4901.42,4975.04,4469.24,4578.77,2722140000,81060600000,4580.38748,16540275,75760868525.8,440710136.097,131085.292269,0.809001018293,0,1443.9695122,11.025,7240807.04213,888171856257,10374577.6422,290.49925993,1.16747153313,45.2698291343,536081,236811,251634841,224454,169698,1580305.84701,200475.916843,918257379.548,-0.06617285887084101,-0.06403094024746414,8.429185682087853
2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190000,75841700000,4648.15998333,16542200,76890792076.3,308302328.021,131203.220335,0.765766662338,0,1268.11038961,10.75,6799294.41761,888171856257,9700709.88522,239.13526989,1.26384133778,51.5095420634,437076,195289,251830130,186748,139007,1424953.24127,171234.72743,795926407.795,9.146744756982628e-4,9.150929179662093e-4,8.4301003565635515
2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330000,75955500000,4344.09831667,16544387.5,71870445889,513527217.625,131365.560971,0.927660777143,0,1538.74285714,11.5,7726470.9291,888171856257,10527922.2704,325.4016802,0.767358893488,40.5388144641,561328,269280,252099410,255198,173405,2420753.39615,327474.106513,1422579714.86,-0.07865247027254085,-0.07563888840400057,8.35144788629101
2017-09-05,4228.29,4427.84,3998.11,4376.53,2697970000,69954400000,4488.72014,16546850,74274178848.6,467133132.497,131515.983399,0.763565624365,0,1410.9035533,8.825,8697798.70304,888171856257,11928773.7721,281.90480312,0.877628421414,44.320754645,601576,277948,252377358,263568,173899,6493150.03892,312706.919712,1403653848.43,0.03256356565063001,0.03309956070259168,8.38401145194164
2017-09-06,4376.59,4617.25,4376.59,4597.12,2172100000,72418700000,4641.82201667,16548875,76816932326.1,384503428.818,131662.453399,0.904135802469,0,1705.09259259,7.9,7430760.76599,903315386419,10290919.4109,272.59987797,0.79175283819,38.6100088661,587813,276225,252653583,264180,176488,2520446.76903,290191.55564,1347017552.02,0.04917384750474163,0.05040294479873397,8.433185299446382
2017-09-07,4589.14,4655.04,4491.33,4599.88,1844620000,75945000000,4654.6585,16551075,77039601932.9,222544560.603,131805.020671,0.810041318182,0,1456.67045455,11.8,8072925.27664,922724699725,11050159.279,257.33579475,0.906757529082,44.6147384071,526959,256374,252909957,244953,176631,2233112.27532,271002.524483,1261424204.11,6.001957340124875e-4,6.003758875126053e-4,8.433785495180395
2017-09-08,4605.16,4661,4075.18,4228.75,2700890000,76220200000,4310.75018333,16553262.5,71356979356.6,503768705.755,131964.828521,0.913187714286,0,1597.07428571,8.33333333333,8027056.38302,922724699725,10028960.3015,217.76572461,1.01229121051,37.0981926356,606485,279488,253189445,265933,189605,2168325.69503,237606.105797,1024260564.13,-0.08412377508547664,-0.08068253954451055,8.349661720094918
2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230000,70017200000,4375.55952,16555375,72439028688.4,117381164.671,132088.491881,0.731735857988,0,1289.28994083,7.21666666667,7751843.02132,922724699725,9554034.21192,144.85041627,1.26913638176,45.330997769,452503,217890,253407335,208197,148937,1849746.79844,177865.078073,778259235.639,-6.363241967033417e-4,-6.361217853970702e-4,8.349025395898215
2017-09-10,4229.34,4245.44,3951.04,4122.94,1679090000,70018100000,4329.955,16557100,71691497930.5,331793077.941,132196.711875,0.784202855072,0,1400.28985507,12.95,6329907.31918,922724699725,7845878.46,143.23841995,0.924000281749,41.8618727368,412029,193240,253600575,184514,136003,1623220.04883,202190.243537,875474655.953,-0.024703615807512236,-0.0244009786893713,8.324321780090703
2017-09-11,4122.47,4261.67,4099.4,4161.27,1557330000,68256000000,4248.09001667,16559275,70345290810.7,250115590.43,132341.019168,0.829352258621,0,1456.85057471,7.73333333333,7981187.4894,922724699725,9592187.25763,159.73383041,1.16836459708,39.1261242033,537474,253492,253854067,243006,167093,2692005.49772,199829.217373,848892503.36,0.009253815035105362,0.009296763959699916,8.333575595125808
2017-09-12,4168.88,4344.65,4085.22,4130.81,1864530000,69033400000,4219.03661667,16561625,69874102306.5,311636501.265,132474.732138,0.711239202128,0,1362.92553191,8.925,8623352.00004,922724699725,10193192.4659,148.9079562,1.16312181012,41.1465642934,549109,256230,254110297,245104,172192,2430941.86072,214844.905707,906438524.081,-0.0073468024929113085,-0.007319880709496185,8.326228792632897
2017-09-13,4131.98,4131.98,3789.92,3882.59,2219410000,68432200000,3961.27126667,16564000,65614497261.1,541722553.543,132610.350412,0.713780389474,0,1385.89473684,6.43333333333,8715089.78728,922724699725,9617966.63547,133.73148672,0.990680301181,37.7402626239,543777,263320,254373617,251282,175899,2831212.884,253233.205882,1003125422.23,-0.061971056938611824,-0.060089909727146895,8.264257735694285
2017-09-14,3875.37,3920.6,3153.86,3154.95,2716310000,64191600000,3319.63,16566175,54993571515.2,736178849.381,132749.959413,0.80235058046,0,1540.62068966,11.85,7981187.4894,922724699725,7489085.28,153.73503588,0.868882049751,28.8379765103,552954,268068,254641685,256389,177594,3200145.08441,268015.093251,889710944.009,-0.20752980870508964,-0.18741098081435448,8.056727926989195
2017-09-15,3166.3,3733.45,2946.62,3637.52,4148070000,52453500000,3774.26528333,16568425,62533631277,1267434715.97,132901.911315,0.844177233333,0,1622.66111111,11.925,8256400.8511,922724699725,8227898.31767,12.81949192,0.568098220793,29.2403118704,637364,292079,254933764,277657,210298,3534612.4851700002,398314.835199,1503345854.33,0.14232948275722457,0.15295646523716844,8.19905740974642
2017-09-16,3637.75,3808.84,3487.79,3625.04,1818400000,60271600000,3763.62604,16570537.5,62365306431.8,474370445.674,133020.391677,0.701067230769,0,1350.63313609,11.925,7751843.02132,922724699725,8161423.06774,119.91780546,1.11533340376,36.8093236343,486762,228257,255162021,220476,157083,2240646.89363,200156.993231,753316071.813,-0.003436808035765182,-0.003430908970947333,8.195620601710655
2017-09-17,3606.28,3664.81,3445.64,3582.88,1239150000,59757800000,3746.06078333,16572737.5,62082482021.2,249840870.738,133122.729326,0.581463914773,0,1123.19886364,6.98333333333,8072925.27664,922724699725,8368699.78997,99.41066001,1.50597108848,43.5734590139,433778,197683,255359704,190596,137253,1738874.87851,152686.24196,571971943.162,-0.011698376454132742,-0.011630216494162404,8.183922225256522
2017-09-18,3591.09,4079.23,3591.09,4065.2,1943210000,59514100000,4093.31666667,16574325,67843960761.3,425335356.126,133238.552362,0.911992409449,0,1718.14173228,12.2333333333,6965995.45168,1052185622750,6960684.99167,168.30810036,0.85705478673,32.9374280979,481944,218204,255577908,210114,145484,2333957.29425,204865.328045,838578661.709,0.12629599600708907,0.13461796096994472,8.31021822126361
2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980000,67520300000,3943.41333333,16576275,65367103852,349157038.323,133387.808109,0.956767608974,0,1813.57051282,19.575,8556655.83041,1103400932960,8091884.16,173.70341529,0.97608655483,29.6010503572,578178,282917,255860825,270846,203915,1923284.60539,217573.267942,857981325.781,-0.03510423438841492,-0.034495227787070926,8.275113986875196
2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830000,64918500000,3977.56166667,16577737.5,65938973200.1,229919029.848,133498.752819,0.948245384615,0,2014.72649573,12.5333333333,6417491.87281,1103400932960,6147321.55583,146.40700953,0.86902071382,27.148504161,480582,235723,256096548,225391,170564,1939586.86406,185140.237044,736406709.825,-0.004857676339755201,-0.004845896911313208,8.27025631053544
2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480000,64677600000,3658.89818333,16579937.5,60664303198.5,385065464.598,133633.814264,0.767394573864,0,1450.32386364,7.21666666667,9653662.98815,1103400932960,8287404.38525,136.34884416,1.24074472812,33.4896302218,533108,255257,256351805,244380,173755,1932727.58934,188302.137515,688978348.872,-0.0729819229328168,-0.07038236536566078,8.197274387602624
2017-09-22,3628.02,3758.27,3553.53,3630.7,1194830000,60152300000,3637.50255,16581675,60315885095.8,317303697.725,133745.293341,0.802007748201,0,1637.51798561,14.425,7624199.74632,1103400932960,6520223.32087,117.1641681,0.932507836475,29.639284058,515183,227615,256579420,217768,158354,1875335.22969,198889.92838,723462621.65,-9.364146891677194e-5,-9.363708469123377e-5,8.197180746133707
2017-09-23,3629.92,3819.21,3594.58,3792.4,928114000,60190000000,3776.3869,16583750,62626656252.9,179361985.991,133849.952964,0.630479656627,0,1228.07831325,7.93333333333,9105159.40928,1103400932960,7983281.9066,99.69585805,1.64761489883,40.2847673161,427804,203861,256783281,196334,150384,1314508.08041,131990.543397,498447359.008,0.04357359691009677,0.044536866169058165,8.240754343043804
2017-09-24,3796.15,3796.15,3666.9,3682.84,768015000,62954300000,3703.04065,16585562.5,61417012140.6,138592392.429,133945.186285,0.656781524138,0,1277.77241379,7.88333333333,7953301.89365,1103400932960,6815446.31633,83.67519444,1.95255109871,37.8979248613,383448,185277,256968558,178847,136994,1119276.97012,97112.705306,359612295.379,-0.02931487038791225,-0.028889357662693183,8.211439472655892
2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210000,61061100000,3942.555,16587125,65395652604.4,284073950.939,134059.737981,0.916413568,0,1812.824,11.1666666667,6856294.7359,1103400932960,6522957.2475,147.37049675,0.664977243745,29.749202245,505248,226603,257195161,217489,157854,1995684.9214,257132.182016,1013757769.87,0.0639547318738316,0.06604413984859447,8.275394204529723
2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740000,65161000000,3910.30738333,16588850,64867502636,175299977.813,134192.525874,0.962231108696,0,1910.49275362,12.2833333333,7569349.38844,1103400932960,7065925.44168,150.08561133,0.947052944617,27.8104180967,544621,263648,257458809,252939,188610,2093406.9911,197991.635208,774208152.991,-0.008625837209558895,-0.008588741413168677,8.266768367320164
2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000,64579200000,4202.55498333,16590687.5,69723276430.1,357673848.69,134317.326564,0.848984285714,0,1754.83673469,14.575,8063002.60942,1103400932960,8033183.85064,143.49865258,1.1532541293,32.2733116997,548154,257961,257716770,245436,177916,2168984.57934,171774.685409,721892560.176,0.07623094803824948,0.07921178722365685,8.342999315358414
2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000,69633200000,4201.98905,16592900,69723184107.7,275531143.16,134466.704292,0.843941966102,0,1559.18644068,11.325,9708513.34604,1103400932960,9528010.17087,134.45160224,1.17221413533,35.7345020346,561792,275976,257992746,263177,188213,2302851.10097,200215.261999,841302338.563,-0.0061943508233781586,-0.0061752053839035925,8.336804964535036
2017-09-29,4171.62,4214.63,4039.29,4163.07,1367050000,69219200000,4193.57466667,16595012.5,69592424013,289284083.41,134607.44986,0.832814011834,0,1505.55029586,11.0833333333,9269710.48294,1103400932960,9047637.34333,115.33216245,1.28072910904,36.7184953428,569237,254438,258247184,243539,178820,1960682.74713,173950.30274,729473582.828,-0.0027969026844054667,-0.002792994996082765,8.33400806185063
2017-09-30,4166.11,4358.43,4160.86,4338.71,1207450000,69136600000,4335.36831667,16596737.5,71952969917.5,222088521.672,134715.947309,0.786213398551,0,1541.14492754,10.1166666667,7569349.38844,1103400932960,7690943.39377,101.44145793,1.19392677621,37.2313846705,467807,212678,258459862,204213,157673,1660940.91986,152977.677889,663214577.875,0.041324286037694336,0.04219001842390324,8.375332347888325
2017-10-01,4341.05,4403.74,4269.81,4403.74,1208210000,72047300000,4360.72296667,16598362.5,72380860562.8,171779832.268,134834.617457,0.912847292308,0,1566.56153846,15.85,7130546.52534,1103400932960,7369621.81367,119.05349794,1.52173231964,37.3445721083,416589,203653,258663515,196391,155978,1439109.2551,114609.74282,499781337.718,0.014877110972605578,0.014988326023172016,8.39020945886093
2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730000,72963200000,4386.88375,16600237.5,72823312134.9,250398347.646,134984.842816,1.00150239333,0,1966.68,11.65,8380132.03961,1123590453770,8729898.6625,180.47323995,1.06326121401,30.5663085501,606137,295002,258958517,283862,206643,2028711.64935,193317.804963,848062737.177,0.0012663026793511278,0.0012671047791203982,8.391475761540281
2017-10-03,4408.46,4432.47,4258.89,4317.48,1288020000,73181300000,4293.3066,16602525,71279730159.2,256471830.908,135145.125605,0.875862234973,0,1541.70491803,13.325,10223761.0883,1123863285130,10134350.2293,152.53441884,1.51514674499,37.1309028208,591541,282132,259240649,270946,194978,1622695.28264,161042.778655,691406024.482,-0.021048583840542534,-0.020828608492920897,8.370427177699739
2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770000,71712500000,4225.175,16604200,70155650735,204003764.234,135257.34717,0.837474365672,0,1737.50746269,15.375,7486251.28872,1123863285130,7436308,136.73283395,1.29361011629,32.878150536,496067,232826,259473475,224107,163996,1468790.7405,140052.463345,591746166.815,-0.020621217342856824,-0.02041005401298779,8.349805960356882
2017-10-05,4229.88,4362.64,4164.05,4328.41,1161770000,70233700000,4338.852,16605762.5,72049945834.6,87904264.4154,135384.601448,1.018034224,0,2185.944,14.5166666667,6983443.36634,1123863285130,7204663.746,160.34424031,0.917859137802,27.3572101674,552622,273243,259746718,263375,195274,1666611.72672,187702.466463,814413222.018,0.023149587660464377,0.02341961904401635,8.372955548017346
2017-10-06,4324.46,4413.27,4320.53,4370.81,1069940000,71810600000,4345.60333333,16607750,72170693759.2,205812106.352,135530.950739,0.920435792453,0,1784.27044025,9.21666666667,8882939.96199,1123863285130,8954115.66833,149.02120217,1.29992420599,32.7264941289,609682,283699,260030417,273619,204853,1383027.02615,164357.367324,714231923.302,0.009748077587307336,0.00979574485781165,8.382703625604654
2017-10-07,4369.35,4443.88,4321.05,4426.89,906928000,72565100000,4376.19166667,16609725,72687340130.6,89524651.8704,135663.119014,0.83650806962,0,1463.4556962,8.23333333333,8827072.41506,1123863285130,8787392.86667,108.21556432,1.64758038181,39.4270133655,505784,231226,260261643,224347,161655,1055525.54443,126440.906151,553329639.823,0.012748959292240514,0.012830573738047635,8.395452584896894
2017-10-08,4429.67,4624.14,4405.64,4610.48,1313870000,73575400000,4602.28088333,16612000,76453090033.9,282133882.842,135802.243436,0.764419901099,0,1309.80769231,10.75,10167893.5414,1123863285130,10645075.6832,111.79647505,1.62448700012,46.0796937288,496285,238385,260500028,231239,170029,1273611.93698,146926.16653,676195487.48,0.04063466714858954,0.041471552263553146,8.436087252045484
2017-10-09,4614.52,4878.71,4564.25,4772.02,1968740000,76656500000,4777.96781667,16614012.5,79381217030.7,397258570.2,135950.610767,0.921536217391,0,1844.38509317,15.4,8994675.05585,1123863285130,9983563.75292,149.34098656,0.923253273943,34.7847981065,585027,296946,260796974,288111,200906,2564018.87724,234154.70571,1118783648,0.03443772227837627,0.035037566587426516,8.47052497432386
2017-10-10,4776.21,4922.17,4765.1,4781.99,1597140000,79351800000,4782.28,16616012.5,79462424258.5,347920434.56,136104.894381,0.9642725875,0,1894.38125,10.4333333333,8938807.50892,1123863285130,10009312.04,167.2582099,0.882720496003,34.1946598396,613363,303101,261100075,293330,206268,1952289.66774,245520.322652,1174146928.61,0.0020870825169829743,0.0020892619896819564,8.472612056840843
2017-10-11,4789.25,4873.73,4751.63,4826.48,1222280000,79578200000,4819.48576667,16617750,80089009599,296445764.423,136246.131596,1.01609507194,0,2104.02158273,16.9,7765589.02337,1123863285130,8773873.83822,148.17289183,1.08491683044,31.0743511493,604454,292459,261392534,282969,203747,1778444.1617,173808.059652,837665469.625,0.00926064564974638,0.009303658100498602,8.48187270249059
2017-10-12,4829.58,5446.91,4822,5446.91,2791610000,80256700000,5325.13068333,16619662.5,88501874725.4,680358364.327,136395.695673,0.977542986928,0,1916.10457516,10.6666666667,8547734.68041,1123863285130,10754101.415,174.4145147,1.00362058243,37.9074255902,588009,293164,261685698,282958,205452,1979554.7664,207938.592655,1107300179.99,0.12093105189996223,0.12854709850657065,8.602803754390552
2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480000,90812400000,5563.80656667,16621362.5,92478045824.4,953598649.483,136535.163004,1.02549508088,0,2278.08088235,17.1,7597986.38258,1123863285130,10610179.1226,281.53458216,0.761164409562,35.5848902756,660223,309819,261995517,299488,215829,1971283.38377,260329.379207,1448422309.53,0.036113142478207294,0.03677314293792411,8.638916896868759
2017-10-14,5643.53,5837.7,5591.64,5831.79,1669030000,93803000000,5739.43873333,16623125,95407407494,328701504.664,136679.437227,1.02322143972,0,2079.0070922,13.1666666667,7877324.11724,1123863285130,11022592.0874,227.59563891,1.11591845571,38.96442653,594481,293140,262288657,282673,220035,1518393.19597,178337.012774,1023554358.7,0.03216236794097149,0.03268516665751786,8.67107926480973
2017-10-15,5835.96,5852.48,5478.61,5678.19,1976040000,97011900000,5647.31166667,16625562.5,93889733071.1,490476846.895,136853.72196,0.893767861538,0,1453.70769231,7.93333333333,11601113.0653,1182954806240,14217107.1208,162.7073282,1.69059543495,51.8009869733,578160,283473,262572130,275556,212247,1324663.96362,153804.232192,868580434.843,-0.026691465849879137,-0.026338396958738963,8.644387798959851
