Date,Open,High,Low,Close,Volume,Market Cap,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2015-10-04,238.53,238.97,237.94,238.26,12999000,3502460000,239.47,14686350,3516940234.5,8661867.0532,45676,0.365588569536,1,898,7.96666666667,456479.306371,60813224039.4,908309.71,18.81504764,2.74091274697,9.00582710345,261675,100858,86496950,98648,66130,918962.564026,138385,33138950
2015-10-03,237.2,239.31,236.94,238.73,16482700,3482100000,239.17,14682575,3511631462.75,11745113.2568,45621,0.439540934211,1,1018,7.9,459502.348135,60813224039.4,914586.08,24.86350758,1.80314048146,6.88279711017,234800,132880,86396092,129718,71408,1180360.3598,212074,50721843
2015-10-02,237.26,238.54,236.6,237.29,19677900,3482190000,237.78,14678775,3490319119.5,13003388.1582,45555,0.547095784,0,1033,8,377880.220506,60813224039.4,748769.22,24.63261278,0.83344860045,5.50804554917,254192,135941,86263212,132606,76845,1834545.02163,377828,89839880
2015-10-01,236,238.44,235.62,237.55,20488800,3462800000,238.98,14675650,3507186837,14408622.8398,45487,0.45193961039,0,955,7.86666666667,465548.431663,60813224039.4,927003.42,29.54151507,1.38807345456,6.82197019539,247211,135885,86127271,132272,80077,1408171.12431,279452,66783456
2015-09-30,236.64,237.73,235.63,236.06,19743500,3471280000,237.91,14671800,3490567938,13305335.4783,45418,0.532548735484,2,794,8.03333333333,457184.327803,59335351233.9,928562.73,28.15450861,1.23100854434,6.56919816627,272223,141351,85991386,136404,79604,1549007.54682,317057,75431055
2015-09-29,239.02,239.8,235.93,236.69,22691300,3505090000,237.68,14667925,3486272414,16626430.9986,45336,0.434677213873,1,667,6.56666666667,510276.701354,59335351233.9,1033908,25.94376393,1.39813009583,7.41471600688,267985,139440,85850035,135138,77635,1643197.11597,311130,73949342
2015-09-28,232.84,239.34,232.47,239.14,24713000,3413630000,238.94,14663600,3503720584,16033418.7104,45261,0.524385517986,1,874,7.9,409991.106868,59335351233.9,836290,25.99373327,1.22317656902,6.38950223479,246314,130885,85710595,126552,70848,1369699.08722,286140,68370342
2015-09-27,234.14,234.53,232.48,232.76,14179900,3431860000,232.85,14660125,3413610106.25,9085345.59,45189,0.426253826389,1,1087,8.15,424738.98841,59335351233.9,842917,20.98693709,2.35111670492,7.85892630715,251247,107256,85579710,101501,60581,762590.482176,153969,35851772
2015-09-26,235.08,235.4,233.36,234.34,13724100,3444730000,233.76,14656525,3426109284,9644476.1169,45128,0.431923611842,2,882,7.58333333333,448335.598877,59335351233.9,894132,25.68909341,2.07625032839,7.47639513688,249080,119594,85472454,115045,63336,1084746.27679,184226,43064749
2015-09-25,234.36,237.43,233.68,235.14,22363600,3433300000,235.79,14652725,3454966027.75,15237774.66,45063,0.446153759259,0,911,7.75,477831.361961,59335351233.9,961315.83,27.12553705,1.29464330457,7.35288228545,255255,130740,85352860,126908,71425,1449833.86953,314913,74253335
2015-09-24,230.36,235.65,230.29,234.53,25097800,3373850000,233.9,14648675,3426325082.5,16891696.6478,44991,0.474493386207,0,806,8.15,427688.564719,59335351233.9,853501.1,24.26546849,1.6435793841,6.83774574995,239053,124822,85222120,119219,74269,1131711.59734,222015,51929411
2015-09-23,230.94,231.84,229.59,230.28,17254100,3381390000,229.95,14645050,3367629247.5,11733627.1632,44923,0.50182222,0,941,8.2,442436.446261,59335351233.9,868521.15,27.90074242,1.35557630223,6.43520605495,250674,134964,85097298,128069,75978,1354982.61012,278627,64070252
2015-09-22,226.97,232.39,225.12,230.62,25009300,3322420000,229.43,14641300,3359153459,19233663.3384,44848,0.50275883125,3,744,6.75,471932.209345,59335351233.9,923685.18,26.72725503,1.2569173983,6.75099896216,327724,136822,84962334,132321,75582,1536071.65121,320307,73488137
2015-09-21,231.22,231.22,226.52,227.09,19678800,3383840000,226.56,14637300,3316226688,13192196.6058,44768,0.553837363636,0,786,8.78333333333,389344.07270899997,59335351233.9,753538.56,26.79271324,0.987445794248,6.04441079035,285612,124667,84825512,119372,71666,1487223.85423,336829,76311891
2015-09-20,231.4,232.37,230.91,231.21,14444700,3385770000,230.2,14634000,3368746800,9504293.6989,44695,0.475198641667,0,807,9.56666666667,353949.157009,59335351233.9,695204,20.50270252,1.47194210064,6.56267640867,264443,105933,84700845,101659,63549,869500.502581,205171,47230390
2015-09-19,232.86,233.21,231.09,231.49,12712600,3406390000,230.71,14631000,3375518010,9200032.6374,44638,0.461650856061,0,860,8.75,389344.07270899997,59335351233.9,766418.62,22.72770657,1.22621856854,6.49512809431,230379,117999,84594912,114515,67688,1301022.97437,270914,62502611
2015-09-18,233.52,234.35,232.19,232.97,20242200,3415440000,232.99,14627700,3408107823,13521375.3935,44578,0.617110090278,1,899,8.1,424738.98841,59335351233.9,844821.74,26.57437234,1.30732655157,4.48585854617,273195,188330,84476913,180020,129207,1201441.58694,277360,64622090
2015-09-17,229.08,230.28,228.93,229.81,18935400,3349390000,234,14624100,3422039400,14329545.2968,44490,0.688808609929,2,855,9.21666666667,399224.588766,56957648455,830934,26.22637494,1.28604627132,3.44291597955,250985,241346,84288583,238266,187035,1352347.35497,276118,64611517
2015-09-16,230.25,231.22,227.4,229.09,20144200,3365740000,227.86,14620575,3331444219.5,13866113.7024,44393,0.698806744966,0,944,7.8,421875.629263,56957648455,854930.72,27.13904934,1.46646370682,5.05699619659,261990,169059,84047237,165564,113819,1432383.60579,255854,58298798
2015-09-15,230.49,259.18,229.82,230.3,19177800,3368360000,230,14616850,3361875500,13939823.8655,44289,0.693599484663,2,882,7,461514.950133,56957648455,943920,29.74177227,1.62652361545,5.68650485261,263932,165993,83878178,161192,107727,1321276.59277,252317,58032972
2015-09-14,230.61,232.44,227.96,230.64,20997800,3369190000,230.88,14612775,3373797492,15398001.8493,44176,0.700925528302,2,893,8.1,450189.429885,56957648455,924674.4,30.21206978,1.74420980663,5.65442882389,234525,163531,83712185,159347,113794,1223402.05924,229617,53013943
2015-09-13,235.24,235.94,229.33,230.51,18478800,3435990000,229.86,14608800,3357978768,12673625.1038,44065,0.632981628571,1,1307,9.23333333333,396393.208704,56957648455,810256.5,25.41672183,1.93163013378,5.81579457364,279964,139320,83548654,133887,94821,814693.734685,182488,41946773
2015-09-12,239.85,240.12,234.75,235.23,17962600,3502520000,235.13,14605300,3434144189,12692491.306,43977,0.703050963235,2,1711,9.63333333333,385067.688455,56957648455,808141.81,37.79488817,2.30101085705,5.26346448436,258271,153538,83409334,150249,90507,858171.453512,149369,35121165
2015-09-11,238.33,241.17,238.33,240.11,19224700,3479310000,239.93,14601900,3503433867,11412582.8995,43882,0.652206179191,2,1134,7.41666666667,489828.750755,56957648455,1044415.29,28.99472893,1.68572345017,6.31876052708,252398,165288,83255796,161565,109704,1280146.77375,258227,61956502
2015-09-10,238.34,241.29,235.79,238.48,21215500,3478410000,239.68,14597575,3498746776,15217779.746,43770,0.738044627219,2,1018,6.78333333333,478503.230506,56957648455,1019359.04,28.71675844,1.43726821576,8.30211869721,235288,122783,83090508,120592,72439,1382058.06135,295909,70923369
2015-09-09,243.41,244.42,237.82,238.17,23635700,3551640000,240.08,14593350,3503571468,16863801.2855,43646,0.711985134752,1,1028,8.91666666667,399224.588766,56957648455,852524.08,26.40670885,1.12729910137,6.628290377,265428,128619,82967725,125800,77361,1451482.77587,315001,75625367
2015-09-08,239.85,245.78,239.68,243.61,26879200,3498750000,243.08,14589825,3546494661,18933607.044,43546,0.643196784173,1,995,8.85,393561.828641,56957648455,851509.24,28.37170322,1.3074516732,6.71796861563,280276,126751,82839106,123535,76632,1260514.60893,267926,65127397
2015-09-07,239.93,242.11,238.72,239.85,21192200,3499120000,241.31,14586350,3519832118.5,13634833.3094,43457,0.482218161765,1,1128,8.03333333333,385067.688455,56957648455,826486.75,25.98789351,1.55646720032,6.94287472383,238459,119041,82712355,108880,70403,950863.32114,220050,53100171
2015-09-06,234.87,242.91,234.68,239.84,25473700,3424420000,240.2,14582950,3502824590,17614944.5676,43392,0.367944616352,0,955,7.65,450189.429885,56957648455,959839.2,21.92532491,1.63943547709,9.04646704555,253777,106101,82593314,101418,61955,961656.671292,243742,58546934
2015-09-05,230.2,236.14,229.44,235.02,20671400,3355470000,234.67,14578975,3421248063.25,13114911.1217,43334,0.482375781457,1,726,8.18333333333,427538.389387,56957648455,893388.69,32.06849601,1.93284525703,6.50082363728,284893,137427,82487213,127176,72233,1077080.37498,196964,46221429
2015-09-04,227.22,230.9,227.05,230.3,20962400,3311080000,230.8,14575200,3363956160,14833269.0336,43262,0.333613138158,0,912,7.25,430369.76945,56957648455,881886.8,21.94174192,1.57436748414,9.24332131477,209983,95408,82349786,90818,59368,1116494.71852,242701,56015308
2015-09-03,229.32,229.6,226.67,227.18,17482000,3340990000,227.42,14571400,3313827788,NA,43212,0.600775549669,1,911,10.75,407263.870142,54256630327.9,866697.62,36.44597513,1.48853951633,6.30573185105,249811,137446,82254378,134325,76848,1211735.9203,256023,58224697
2015-09-02,228.03,230.58,226.47,229.28,18760400,3321180000,230.68,14567625,3360459735,13926552.56,43122,0.658569805195,2,875,12.3,415355.20531,54256630327.9,898267.92,44.133114140000004,1.71421046031,6.5213326267,230707,137743,82116932,132339,69864,1453675.88056,227160,52401262
2015-09-01,230.26,231.22,226.86,228.12,20575200,3352760000,228.32,14563775,3325201108,14592340.4792,43021,0.515467473684,1,667,7.26666666667,409960.981865,54256630327.9,874008.96,28.84121772,1.03795961131,6.19996424771,272866,140970,81979189,130024,73911,1568804.78555,368800,84204525
2015-08-31,229.11,231.96,225.91,230.06,20710700,3335220000,230.94,14559975,3362480626.5,12988337.1345,42943,0.409100056604,0,910,7.23333333333,428840.763924,54256630327.9,923760,25.0420155,1.76721038485,7.8294698478600004,238504,117985,81838219,109165,64645,1064439.48177,226345,52272214
2015-08-30,229.9,232.07,226.25,228.76,19412600,3345740000,226.47,14556000,3296497320,11559447.7542,42878,0.347467875,1,627,8.45833333333,388384.088082,54256630327.9,819141.99,17.61443105,2.0503728014,8.87112553878,229116,92338,81720234,88602,56062,799631.790139,176407,39950881
2015-08-29,231.55,233.22,227.33,229.78,17142500,3368880000,228.22,14552400,3321148728,10728935.6024,42828,0.356310812121,2,910,7.46666666667,445023.434261,54256630327.9,946656.56,23.00206438,1.92478891463,8.3243045321,250584,113722,81627896,106197,62295,1154973.29573,215504,49182357
2015-08-28,224.7,235.22,220.93,231.4,31336600,3268370000,234.17,14548275,3406769556.75,21397486.8243,42770,0.431331825503,0,894,7.81666666667,401869.646696,54256630327.9,877903.33,24.08727019,1.14593742351,7.21414168557,243840,121692,81514174,114654,69493,1621121.8297,327156,76610058
2015-08-27,226.05,228.64,223.68,224.77,21905400,3287220000,228.27,14544550,3320084428.5,13832635.265,42706,0.396142946309,0,927,8.1,401869.646696,54256630327.9,855555.96,23.57561436,1.50420782341,7.35430708133,232198,116334,81392482,111998,67446,1595398.21748,249168,56877510
2015-08-26,222.08,231.18,220.2,225.83,31808000,3228540000,228.84,14540825,3327522393,22356486.1128,42647,0.413826322581,1,742,7.98333333333,418052.317033,54256630327.9,892476,25.67958618,1.03262918049,7.10858708552,243215,125549,81276148,120364,72479,1656288.98966,377677,86427540
2015-08-25,210.07,226.32,199.57,221.61,61089200,3053250000,222.02,14536950,3227493639,44792175.946,42583,0.486758152174,0,641,9.78333333333,372201.417746,54256630327.9,771519.5,25.66812814,0.847689281843,6.1691947865,245539,125060,81150599,117845,68549,2136229.1619,409938,91014422
2015-08-24,228.11,228.14,210.44,210.5,59220700,3314640000,213.24,14533500,3099123540,42854460.0087,42516,0.434771732484,1,689,7.8,423446.540479,54256630327.9,842084.76,24.8013553,0.904918226139,7.19570659512,237850,117026,81025539,111842,67242,1811809.74776,436393,93056448
2015-08-23,230.38,232.71,225.58,228.17,18406600,3346760000,228.68,14529575,3322623211,13017080.0717,42448,0.404600737226,0,816,8.96666666667,369504.306023,54256630327.9,787802.6,20.4380634,1.96110528872,8.400270838,247407,93783,80908513,88760,55385,1169074.88374,175666,40171357
2015-08-22,232.66,234.96,222.7,230.39,23205900,3379050000,226.04,14526150,3283490946,17528714.371,42393,0.391901973856,1,780,7.75,412658.093588,54256630327.9,869575.88,22.96914083,1.44323482626,8.0669407672,259239,107795,80814730,104099,58836,1217558.10519,266554,60251864
2015-08-21,235.35,236.43,231.72,232.57,23173800,3417200000,233.59,14522325,3392269896.75,14567269.8318,42334,0.397583318182,2,809,7.58333333333,403437.399844,52699842409.3,904694.07,23.63760391,1.19011019577,7.77823309919,235230,116311,80706935,113062,65334,1529910.59624,325432,76017672
2015-08-20,226.9,237.37,226.9,235.35,32275000,3293570000,233.23,14518475,3386143924.25,22690278.7458,42273,0.385212729032,1,906,8.48333333333,406057.123219,52699842409.3,909597,25.1348193,1.09428579791,7.78537925604,222182,116834,80590624,113433,65769,1570874.33076,356397,83122435
2015-08-19,225.67,237.41,222.77,226.68,60869200,3274860000,233.29,14514600,3386111034,60726602.768,42214,0.439980717105,2,745,7.78333333333,398197.953092,52699842409.3,892100.96,24.77607127,0.963495876805,7.26088162521,247961,122864,80473790,119064,69895,1803977.19267,396888,92590013
2015-08-18,257.93,257.99,211.08,211.08,42147200,3742020000,253.91,14510800,3684437228,22342291.4799,42148,0.4606524,1,684,8.43333333333,379859.889463,52699842409.3,926771.5,25.78007236,1.02271703861,7.7146739809,244699,120131,80350926,116238,66001,1704654.5782,356892,90618565
2015-08-17,258.49,260.5,257.12,257.98,21617900,3749260000,257.45,14507175,3734872203.75,13641622.23,42082,0.419639277778,1,704,7.28333333333,377240.166087,52699842409.3,932483.9,22.53259396,1.0783544118,8.61424955427,230212,108249,80230795,105299,63584,1414273.9932,335882,86472860
2015-08-16,261.87,262.44,257.04,258.51,29717000,3797330000,257.47,14503575,3734235455.25,19040492.3336,42022,0.358668891156,0,755,7.45,385099.336214,52699842409.3,950836.71,18.29530243,1.7107632419,10.9817944631,228284,86583,80122546,84478,51668,1145737.75451,215869,55579679
2015-08-15,265.53,266.67,261.3,261.55,19321100,3849530000,265.41,14499900,3848418459,9240742.3056,41970,0.44200841791,0,753,9.38333333333,351042.932331,52699842409.3,894962.52,22.59740485,1.31318206667,8.43357476041,245458,106119,80035963,101858,59813,1201448.04046,256781,68152204
2015-08-14,264.13,267.47,261.48,265.68,27091200,3828340000,266.99,14496550,3870433884.5,14070288.496,41911,0.437152708955,0,808,8.5,351042.932331,52699842409.3,900557.27,23.62123658,1.26347811723,8.34235544233,220370,107950,79929844,104109,61797,1328948.01854,266961,71276048
2015-08-13,266.18,266.23,262.84,264.08,27685500,3857090000,265.97,14493200,3854756404,15697940.5908,41853,0.431921798658,4,828,8.78333333333,390338.782966,52699842409.3,997387.5,25.29193539,1.42702488487,8.42843682396,226126,118336,79821894,111008,64604,1461956.27457,262784,69892790
2015-08-12,270.6,270.67,265.47,266.38,26815400,3920210000,267.89,14489475,3881585457.75,16928657.5417,41789,0.516044284553,0,751,9.18333333333,322225.9752,52699842409.3,830459,25.19329055,1.21861509641,7.17434386717,232055,115754,79703558,109091,64037,1281112.9605,254387,68147769
2015-08-11,264.34,270.39,264.09,270.39,25433900,3828500000,265.85,14486400,3851209440,13602148.5985,41726,0.399886763314,3,589,7.13333333333,442733.250478,52699842409.3,1130128.35,26.65997778,1.64002280482,9.66557777341,227498,116923,79587804,110280,62644,1195838.48023,259204,68909307
2015-08-10,265.48,267.03,262.6,264.47,20979400,3843850000,264.07,14482175,3824307952.25,12948145.2225,41659,0.409656805714,1,791,6.36666666667,458451.590731,52699842409.3,1162172.07,26.67403896,1.24265927661,10.4997205609,220994,110686,79470881,103390,62537,1381572.86738,354160,93522987
2015-08-09,261.12,267,260.47,265.08,23789600,3779770000,265.42,14477800,3842697676,17839946.778,41588,0.372211259259,3,805,8.08333333333,353662.655707,52699842409.3,900570.06,18.45162508,1.11085030129,10.1845638677,218499,88425,79360195,82199,52762,1075398.3593,305442,81070335
2015-08-08,279.74,279.93,260.71,261,58533000,4048270000,269.89,14474425,3906502563.25,19244114.4,41538,0.367311191083,0,794,7.71666666667,411296.56997,52699842409.3,1065525.72,23.04214901,1.58203040407,10.2042302241,233508,104420,79271770,99688,58778,1303148.20585,249553,67351785
2015-08-07,278.74,280.39,276.37,279.58,42484800,4032820000,279.39,14470500,4042912995,13430028.2612,41481,0.59551021831,1,941,8.3,369025.145411,52278304845.6,999936.81,29.64618859,1.55321603317,8.02144114297,242234,124658,79167350,119389,63499,1228088.12094,230425,64378476
2015-08-06,281.91,281.91,278.4,278.58,18792100,4077600000,277.1,14466950,4008791845,11708112.2272,41397,0.793823314286,3,691,9.05,363827.608152,52278304845.6,979548.5,35.89801803,1.8363989025,7.39315365224,247781,132494,79042692,129396,69095,1103973.30483,192496,53340726
2015-08-05,284.85,285.5,281.49,281.88,20128000,4119190000,282.69,14463450,4088672680.5,11623776.9477,41286,0.828629912698,1,632,11.5666666667,327444.847336,52278304845.6,900084.96,34.44055291,1.319511794,6.91065337899,250494,130246,78910198,127347,68404,1327670.61201,241301,68213484
2015-08-04,281.23,285.71,281.23,285.22,21908700,4065870000,285,14460300,4121185500,13352316.7613,41182,0.726075909722,0,655,8.96666666667,374222.68267,52278304845.6,1035690,34.06960048,1.72048782416,7.80363022627,265834,132719,78779952,129710,63460,1075348.88339,211219,60197462
2015-08-03,282.81,285.47,280.23,281.23,21474100,4087610000,284.39,14456700,4111340913,12926276.3735,41078,0.450644387755,1,665,8,382018.988559,52278304845.6,1051958.61,24.44201702,1.89089060576,8.87279529352,226079,118560,78647233,114769,72232,949949.815226,195622,55632970
2015-08-02,280.45,283.03,277.53,282.61,17722200,4052470000,280.69,14453025,4056819587.25,10242093.7689,41012,0.440734687898,2,877,7.41666666667,408006.674856,52278304845.6,1108164.12,23.21137984,2.32527723094,11.1962912221,248553,98976,78528673,93462,51429,671499.468955,169786,47657290
